t,v_10,v_90
87.26666667,-2.73313,18.26916
87.3,-2.750466667,18.27649
87.33333333,-2.767803333,18.28382
87.36666667,-2.78514,18.29115
87.4,-2.802476667,18.29848
87.43333333,-2.819813333,18.30581
87.46666667,-2.83715,18.31314
87.5,-2.854486667,18.32047
87.53333333,-2.871823333,18.3278
87.56666667,-2.88916,18.32047
87.6,-2.906496667,18.31314
87.63333333,-2.923833333,18.30581
87.66666667,-2.94117,18.29848
87.7,-2.958506667,18.29115
87.73333333,-2.975843333,18.28382
87.76666667,-2.99318,18.27649
87.8,-3.010516667,18.26916
87.83333333,-3.027853333,18.26183
87.86666667,-3.04519,18.2545
87.9,-3.062526667,18.24717
87.93333333,-3.079863333,18.23984
87.96666667,-3.0972,18.23251
88,-3.0972,18.22518
88.03333333,-3.0972,18.21206333
88.06666667,-3.0972,18.19894667
88.1,-3.0972,18.18583
88.13333333,-3.0972,18.17271333
88.16666667,-3.0972,18.15959667
88.2,-3.0972,18.14648
88.23333333,-3.0972,18.13336333
88.26666667,-3.0972,18.12024667
88.3,-3.0972,18.10713
88.33333333,-3.0972,18.09401333
88.36666667,-3.0972,18.08089667
88.4,-3.0972,18.06778
88.43333333,-3.0972,18.05466333
88.46666667,-3.0972,18.04154667
88.5,-3.0972,18.0374
88.53333333,-3.0972,18.03409333
88.56666667,-3.0972,18.03078667
88.6,-3.0972,18.02748
88.63333333,-3.0972,18.02726333
88.66666667,-3.0972,18.03124667
88.7,-3.0972,18.03523
88.73333333,-3.0972,18.03921333
88.76666667,-3.0972,18.04319667
88.8,-3.0972,18.04718
88.83333333,-3.0972,18.05116333
88.86666667,-3.09969,18.05514667
88.9,-3.10458,18.05913
88.93333333,-3.10947,18.06311333
88.96666667,-3.11436,18.06709667
89,-3.11925,18.07108
89.03333333,-3.12414,18.05778
89.06666667,-3.12903,18.06570667
89.1,-3.13392,18.07363333
89.13333333,-3.13881,18.08156
89.16666667,-3.1437,18.08948667
89.2,-3.14859,18.10231333
89.23333333,-3.15348,18.13013
89.26666667,-3.15837,18.16757667
89.3,-3.16326,18.20502333
89.33333333,-3.16815,18.24247
89.36666667,-3.17304,18.27991667
89.4,-3.17793,18.2892
89.43333333,-3.18282,18.2923
89.46666667,-3.18771,18.2954
89.5,-3.1926,18.2985
89.53333333,-3.19749,18.30736333
89.56666667,-3.20238,18.31622667
89.6,-3.20727,18.29823
89.63333333,-3.21216,18.28023333
89.66666667,-3.21705,18.26223667
89.7,-3.22194,18.24424
89.73333333,-3.22683,18.22624333
89.76666667,-3.23172,18.20824667
89.8,-3.23661,18.19025
89.83333333,-3.2415,18.17225333
89.86666667,-3.2415,18.15425667
89.9,-3.2415,18.13626
89.93333333,-3.2415,18.11826333
89.96666667,-3.2415,18.10026667
90,-3.247286667,18.08227
90.03333333,-3.253073333,18.06427333
90.06666667,-3.26306,18.04627667
90.1,-3.266366667,18.02828
90.13333333,-3.270433333,18.01028333
90.16666667,-3.27622,17.99228667
90.2,-3.282006667,17.97429
90.23333333,-3.287793333,17.95629333
90.26666667,-3.29358,17.93829667
90.3,-3.299366667,17.9203
90.33333333,-3.305153333,17.90230333
90.36666667,-3.31094,17.88476667
90.4,-3.316726667,17.8765
90.43333333,-3.322513333,17.86823333
90.46666667,-3.3283,17.85996667
90.5,-3.334086667,17.8517
90.53333333,-3.339873333,17.83764667
90.56666667,-3.34566,17.82359333
90.6,-3.351446667,17.80954
90.63333333,-3.357233333,17.79548667
90.66666667,-3.36302,17.78143333
90.7,-3.368806667,17.76738
90.73333333,-3.374593333,17.75332667
90.76666667,-3.38038,17.73927333
90.8,-3.386166667,17.72522
90.83333333,-3.391953333,17.71116667
90.86666667,-3.39529,17.70703333
90.9,-3.398626667,17.7029
90.93333333,-3.401963333,17.69876667
90.96666667,-3.4053,17.69463333
91,-3.339243333,17.6905
91.03333333,-3.273186667,17.67644667
91.06666667,-3.20713,17.66239333
91.1,-3.141073333,17.64834
91.13333333,-3.075016667,17.63428667
91.16666667,-3.00896,17.62023333
91.2,-2.942903333,17.60618
91.23333333,-2.876846667,17.59212667
91.26666667,-2.81079,17.57807333
91.3,-2.744733333,17.56402
91.33333333,-2.684906667,17.54996667
91.36666667,-2.62626,17.53591333
91.4,-2.567613333,17.52186
91.43333333,-2.508966667,17.50780667
91.46666667,-2.45032,17.49375333
91.5,-2.391673333,17.4797
91.53333333,-2.333026667,17.47145667
91.56666667,-2.27438,17.46321333
91.6,-2.215733333,17.45497
91.63333333,-2.157086667,17.44672667
91.66666667,-2.09844,17.43848333
91.7,-2.039793333,17.43024
91.73333333,-1.981146667,17.42199667
91.76666667,-1.9225,17.41375333
91.8,-1.863853333,17.40551
91.83333333,-1.805206667,17.40746667
91.86666667,-1.74656,17.41390333
91.9,-1.687913333,17.42034
91.93333333,-1.629266667,17.42677667
91.96666667,-1.57062,17.43321333
92,-1.616063333,17.43965
92.03333333,-1.661506667,17.44608667
92.06666667,-1.70695,17.45451
92.1,-1.740003333,17.48050667
92.13333333,-1.773056667,17.50650333
92.16666667,-1.80611,17.5325
92.2,-1.839163333,17.55849667
92.23333333,-1.872216667,17.58449333
92.26666667,-1.90527,17.61049
92.3,-1.938323333,17.63648667
92.33333333,-1.971376667,17.66248333
92.36666667,-2.00443,17.68848
92.4,-2.037483333,17.71447667
92.43333333,-2.070536667,17.74047333
92.46666667,-2.10359,17.76647
92.5,-2.136643333,17.79246667
92.53333333,-2.173066667,17.82093333
92.56666667,-2.216,17.8494
92.6,-2.258933333,17.82662667
92.63333333,-2.301866667,17.80385333
92.66666667,-2.3448,17.78108
92.7,-2.387733333,17.75830667
92.73333333,-2.430666667,17.73553333
92.76666667,-2.4736,17.71276
92.8,-2.516533333,17.68998667
92.83333333,-2.559466667,17.66721333
92.86666667,-2.59995,17.64444
92.9,-2.640433333,17.62166667
92.93333333,-2.680916667,17.59889333
92.96666667,-2.7214,17.57612
93,-2.709826667,17.55334667
93.03333333,-2.698253333,17.53057333
93.06666667,-2.68668,17.5078
93.1,-2.675106667,17.48502667
93.13333333,-2.663533333,17.46225333
93.16666667,-2.65196,17.43948
93.2,-2.640386667,17.41670667
93.23333333,-2.628813333,17.39393333
93.26666667,-2.61724,17.37116
93.3,-2.605666667,17.34838667
93.33333333,-2.594093333,17.33612
93.36666667,-2.58252,17.32636
93.4,-2.570946667,17.3166
93.43333333,-2.559373333,17.30684
93.46666667,-2.5478,17.29708
93.5,-2.536226667,17.28732
93.53333333,-2.524653333,17.27177333
93.56666667,-2.51743,17.25802667
93.6,-2.515766667,17.25224
93.63333333,-2.514103333,17.24645333
93.66666667,-2.51244,17.24066667
93.7,-2.510776667,17.23488
93.73333333,-2.509113333,17.22909333
93.76666667,-2.50745,17.22330667
93.8,-2.505786667,17.21752
93.83333333,-2.504123333,17.21173333
93.86666667,-2.50246,17.20594667
93.9,-2.500796667,17.20016
93.93333333,-2.499133333,17.19437333
93.96666667,-2.49747,17.18858667
94,-2.553626667,17.1828
94.03333333,-2.609783333,17.17701333
94.06666667,-2.66673,17.17122667
94.1,-2.734946667,17.16544
94.13333333,-2.803163333,17.15965333
94.16666667,-2.87138,17.15386667
94.2,-2.939596667,17.14808
94.23333333,-3.007813333,17.14229333
94.26666667,-3.07603,17.13650667
94.3,-3.144246667,17.13072
94.33333333,-3.212463333,17.12493333
94.36666667,-3.28068,17.10923667
94.4,-3.348896667,17.09354
94.43333333,-3.417113333,17.07784333
94.46666667,-3.48533,17.06214667
94.5,-3.553546667,17.04645
94.53333333,-3.621763333,17.03075333
94.56666667,-3.68998,17.01505667
94.6,-3.758196667,16.99936
94.63333333,-3.826413333,16.98366333
94.66666667,-3.89463,16.96796667
94.7,-3.962846667,16.95227
94.73333333,-4.031063333,16.93657333
94.76666667,-4.09928,16.92087667
94.8,-4.167496667,16.90518
94.83333333,-4.235713333,16.88948333
94.86666667,-4.28196,16.87661667
94.9,-4.328206667,16.87816
94.93333333,-4.374453333,16.87970333
94.96666667,-4.4207,16.88124667
95,-4.455396667,16.88279
95.03333333,-4.490093333,16.88433333
95.06666667,-4.52479,16.88587667
95.1,-4.559486667,16.88742
95.13333333,-4.594183333,16.88896333
95.16666667,-4.62888,16.89050667
95.2,-4.663576667,16.89205
95.23333333,-4.698273333,16.89359333
95.26666667,-4.73297,16.89513667
95.3,-4.767666667,16.89668
95.33333333,-4.802363333,16.91007667
95.36666667,-4.83706,16.9247
95.4,-4.871756667,16.93932333
95.43333333,-4.906453333,16.95394667
95.46666667,-4.94115,16.96857
95.5,-4.975846667,16.98319333
95.53333333,-5.010543333,16.99781667
95.56666667,-5.04524,17.01244
95.6,-5.04545,17.00996
95.63333333,-5.0339,17.00748
95.66666667,-5.02235,17.005
95.7,-5.0108,17.00252
95.73333333,-4.99925,17.00004
95.76666667,-4.9877,16.99756
95.8,-4.97615,16.99508
95.83333333,-4.9646,16.9926
95.86666667,-4.96037,16.99012
95.9,-4.95614,16.98764
95.93333333,-4.9461,16.98516
95.96666667,-4.93606,16.98279
96,-4.92602,16.9927
96.03333333,-4.91598,17.00261
96.06666667,-4.90594,17.01252
96.1,-4.8959,17.02243
96.13333333,-4.88586,17.03234
96.16666667,-4.87582,17.04225
96.2,-4.86578,17.05216
96.23333333,-4.85574,17.06207
96.26666667,-4.8457,17.07198
96.3,-4.83566,17.08189
96.33333333,-4.82562,17.0942
96.36666667,-4.81558,17.07693
96.4,-4.80554,17.06206
96.43333333,-4.7955,17.04719
96.46666667,-4.78546,17.03232
96.5,-4.77542,17.01745
96.53333333,-4.76538,17.00258
96.56666667,-4.75534,16.98771
96.6,-4.7453,16.96146333
96.63333333,-4.73526,16.95502667
96.66666667,-4.72522,16.94859
96.7,-4.71518,16.94215333
96.73333333,-4.70514,16.93571667
96.76666667,-4.6951,16.92928
96.8,-4.68506,16.92284333
96.83333333,-4.67502,16.91640667
96.86666667,-4.65766,16.90997
96.9,-4.6403,16.90353333
96.93333333,-4.6403,16.88966667
96.96666667,-4.6403,16.8758
97,-4.6403,16.86193333
97.03333333,-4.6403,16.84806667
97.06666667,-4.6403,16.8342
97.1,-4.6403,16.82033333
97.13333333,-4.6403,16.80646667
97.16666667,-4.6403,16.7926
97.2,-4.6403,16.77873333
97.23333333,-4.6403,16.76513333
97.26666667,-4.6403,16.75446667
97.3,-4.6403,16.7438
97.33333333,-4.6403,16.73313333
97.36666667,-4.6403,16.72246667
97.4,-4.6403,16.7118
97.43333333,-4.6403,16.70113333
97.46666667,-4.6403,16.69046667
97.5,-4.6403,16.6798
97.53333333,-4.6403,16.66913333
97.56666667,-4.6403,16.65846667
97.6,-4.6403,16.65756
97.63333333,-4.6403,16.65665333
97.66666667,-4.6403,16.65574667
97.7,-4.6403,16.66182667
97.73333333,-4.6403,16.67073333
97.76666667,-4.6403,16.67964
97.8,-4.6403,16.68854667
97.83333333,-4.6403,16.69745333
97.86666667,-4.64274,16.70636
97.9,-4.64518,16.71526667
97.93333333,-4.682316667,16.72913333
97.96666667,-4.719453333,16.743
98,-4.75659,16.75686667
98.03333333,-4.793726667,16.77073333
98.06666667,-4.830863333,16.7846
98.1,-4.868,16.79846667
98.13333333,-4.905136667,16.81233333
98.16666667,-4.942273333,16.8262
98.2,-4.97941,16.84006667
98.23333333,-5.016546667,16.85393333
98.26666667,-5.053683333,16.8678
98.3,-5.09082,16.88166667
98.33333333,-5.127956667,16.89553333
98.36666667,-5.165093333,16.9094
98.4,-5.20223,16.92326667
98.43333333,-5.239366667,16.93713333
98.46666667,-5.276503333,16.951
98.5,-5.31364,16.96486667
98.53333333,-5.350776667,16.97873333
98.56666667,-5.387913333,16.9926
98.6,-5.42505,16.97228333
98.63333333,-5.462186667,16.95196667
98.66666667,-5.499323333,16.93165
98.7,-5.53646,16.91133333
98.73333333,-5.573596667,16.89101667
98.76666667,-5.610733333,16.8707
98.8,-5.64787,16.85038333
98.83333333,-5.685006667,16.83086667
98.86666667,-5.719703333,16.82688333
98.9,-5.7544,16.8229
98.93333333,-5.777523333,16.79000667
98.96666667,-5.800646667,16.75711333
99,-5.82377,16.72422
99.03333333,-5.846893333,16.69132667
99.06666667,-5.870016667,16.65843333
99.1,-5.89314,16.62554
99.13333333,-5.916263333,16.59264667
99.16666667,-5.939386667,16.55975333
99.2,-5.96251,16.52686
99.23333333,-5.974106667,16.49396667
99.26666667,-5.97987,16.46107333
99.3,-5.985633333,16.42818
99.33333333,-5.991396667,16.39528667
99.36666667,-5.99716,16.36239333
99.4,-6.002923333,16.3295
99.43333333,-6.008686667,16.29660667
99.46666667,-6.01445,16.26371333
99.5,-6.020213333,16.23082
99.53333333,-6.025976667,16.19792667
99.56666667,-6.03174,16.18230333
99.6,-6.037503333,16.18881
99.63333333,-6.043266667,16.20202333
99.66666667,-6.04903,16.22266667
99.7,-6.054793333,16.24579
99.73333333,-6.060556667,16.26891333
99.76666667,-6.06632,16.29203667
99.8,-6.072083333,16.31516
99.83333333,-6.077846667,16.33828333
99.86666667,-6.08606,16.36140667
99.9,-6.094273333,16.38453
99.93333333,-6.102486667,16.40765333
99.96666667,-6.1107,16.38474
100,-6.118936667,16.35004333
100.0333333,-6.127173333,16.31534667
100.0666667,-6.13541,16.28065
100.1,-6.143646667,16.24595333
100.1333333,-6.151883333,16.21125667
100.1666667,-6.16012,16.17656
100.2,-6.168356667,16.14186333
100.2333333,-6.176593333,16.1106
100.2666667,-6.18483,16.1106
100.3,-6.193066667,16.1106
100.3333333,-6.201303333,16.1106
100.3666667,-6.20954,16.1106
100.4,-6.217776667,16.10494
100.4333333,-6.226013333,16.09256
100.4666667,-6.23425,16.08018
100.5,-6.242486667,16.0678
100.5333333,-6.250723333,16.05542
100.5666667,-6.25896,16.04304
100.6,-6.267196667,16.03066
100.6333333,-6.275433333,16.01828
100.6666667,-6.28367,16.0059
100.7,-6.291906667,15.99352
100.7333333,-6.300143333,15.98114
100.7666667,-6.30838,15.97108
100.8,-6.316616667,15.97356
100.8333333,-6.324853333,15.97604
100.8666667,-6.3111,15.97852
100.9,-6.297346667,15.981
100.9333333,-6.283593333,15.98348
100.9666667,-6.26984,15.98596
101,-6.273423333,15.98844
101.0333333,-6.277006667,15.99092
101.0666667,-6.28059,15.9934
101.1,-6.284173333,15.99588
101.1333333,-6.287756667,15.99836
101.1666667,-6.29134,16.00084
101.2,-6.294923333,16.00332
101.2333333,-6.298506667,16.0058
101.2666667,-6.30209,16.00828
101.3,-6.305673333,16.01076
101.3333333,-6.309256667,16.01324
101.3666667,-6.31284,16.01572
101.4,-6.316423333,16.0182
101.4333333,-6.320006667,16.02068
101.4666667,-6.300793333,16.02316
101.5,-6.26968,16.02564
101.5333333,-6.238566667,16.02812
101.5666667,-6.207453333,16.0306
101.6,-6.17634,16.03308
101.6333333,-6.145226667,16.03556
101.6666667,-6.114113333,16.03804
101.7,-6.09004,16.04052
101.7333333,-6.078466667,16.043
101.7666667,-6.066893333,16.04548
101.8,-6.05532,16.04796
101.8333333,-6.043746667,16.05044
101.8666667,-6.032173333,16.05292
101.9,-6.0206,16.0554
101.9333333,-6.083053333,16.05788
101.9666667,-6.147686667,16.06036
102,-6.21232,16.06284
102.0333333,-6.276953333,16.06532
102.0666667,-6.341586667,16.0678
102.1,-6.40622,16.07028
102.1333333,-6.470853333,16.07276
102.1666667,-6.535486667,16.07524
102.2,-6.60012,16.07772
102.2333333,-6.664753333,16.0802
102.2666667,-6.729386667,16.08268
102.3,-6.79402,16.08516
102.3333333,-6.858653333,16.08764
102.3666667,-6.923286667,16.09012
102.4,-6.98792,16.06985
102.4333333,-7.052553333,16.05989333
102.4666667,-7.117186667,16.05347
102.5,-7.18182,16.04704667
102.5333333,-7.246453333,16.04062333
102.5666667,-7.311086667,16.03899667
102.6,-7.37572,16.04312
102.6333333,-7.440353333,16.04724333
102.6666667,-7.504986667,16.05136667
102.7,-7.56962,16.05561
102.7333333,-7.634253333,16.07625333
102.7666667,-7.698886667,16.09689667
102.8,-7.76352,16.11754
102.8333333,-7.828153333,16.13818333
102.8666667,-7.856156667,16.15882667
102.9,-7.88416,16.17947
102.9333333,-7.912163333,16.20011333
102.9666667,-7.940166667,16.22075667
103,-7.96817,16.2414
103.0333333,-7.996173333,16.22734667
103.0666667,-8.024176667,16.21329333
103.1,-8.05218,16.19924
103.1333333,-8.080183333,16.18518667
103.1666667,-8.108186667,16.17113333
103.2,-8.13619,16.15708
103.2333333,-8.164193333,16.14302667
103.2666667,-8.192196667,16.12897333
103.3,-8.2202,16.11492
103.3333333,-8.248203333,16.10086667
103.3666667,-8.276206667,16.08681333
103.4,-8.30421,16.07276
103.4333333,-8.332213333,16.05870667
103.4666667,-8.360216667,16.04465333
103.5,-8.38822,16.0306
103.5333333,-8.416223333,16.01902667
103.5666667,-8.444226667,16.00745333
103.6,-8.47223,15.99588
103.6333333,-8.500233333,15.98430667
103.6666667,-8.528236667,15.97273333
103.7,-8.55624,15.96116
103.7333333,-8.578503333,15.94958667
103.7666667,-8.60072,15.93801333
103.8,-8.622936667,15.92644
103.8333333,-8.645153333,15.92342667
103.8666667,-8.65761,15.92162333
103.9,-8.670066667,15.93744667
103.9333333,-8.682523333,15.95528333
103.9666667,-8.67188,15.97312
104,-8.65545,15.99095667
104.0333333,-8.6274,16.01375333
104.0666667,-8.59361,16.03655
104.1,-8.55982,16.05934667
104.1333333,-8.52603,16.08214333
104.1666667,-8.49224,16.10494
104.2,-8.45845,16.12773667
104.2333333,-8.42466,16.15053333
104.2666667,-8.39087,16.17333
104.3,-8.35708,16.19612667
104.3333333,-8.32329,16.21892333
104.3666667,-8.2895,16.24172
104.4,-8.25571,16.26451667
104.4333333,-8.22192,16.28731333
104.4666667,-8.18813,16.31011
104.5,-8.15434,16.33290667
104.5333333,-8.12055,16.35322333
104.5666667,-8.08676,16.37214
104.6,-8.05297,16.34826333
104.6333333,-8.01918,16.32298667
104.6666667,-7.98539,16.29771
104.7,-7.9516,16.27243333
104.7333333,-7.91781,16.24715667
104.7666667,-7.88402,16.22188
104.8,-7.85023,16.19660333
104.8333333,-7.81644,16.17132667
104.8666667,-7.77776,16.14605
104.9,-7.73908,16.12077333
104.9333333,-7.7004,16.09549667
104.9666667,-7.66172,16.07022
105,-7.646186667,16.04494333
105.0333333,-7.630653333,16.01966667
105.0666667,-7.61512,15.99439
105.1,-7.599586667,15.96911333
105.1333333,-7.584053333,15.94383667
105.1666667,-7.56852,15.91856
105.2,-7.552986667,15.89328333
105.2333333,-7.537453333,15.86800667
105.2666667,-7.52192,15.84273
105.3,-7.506386667,15.81745333
105.3333333,-7.490853333,15.79217667
105.3666667,-7.47532,15.7669
105.4,-7.459786667,15.7416
105.4333333,-7.444253333,15.71063
105.4666667,-7.42872,15.67966
105.5,-7.413186667,15.64869
105.5333333,-7.397653333,15.6202
105.5666667,-7.38212,15.6202
105.6,-7.366586667,15.60648
105.6333333,-7.351053333,15.59916
105.6666667,-7.33552,15.59184
105.7,-7.319986667,15.58452
105.7333333,-7.304453333,15.5772
105.7666667,-7.28892,15.56988
105.8,-7.273386667,15.56256
105.8333333,-7.257853333,15.55524
105.8666667,-7.24721,15.54792
105.9,-7.236566667,15.5406
105.9333333,-7.225923333,15.5349
105.9666667,-7.21528,15.5349
106,-7.22195,15.5349
106.0333333,-7.22862,15.53737
106.0666667,-7.23529,15.53984
106.1,-7.24196,15.54231
106.1333333,-7.24863,15.54478
106.1666667,-7.2553,15.54725
106.2,-7.26197,15.54972
106.2333333,-7.26864,15.55219
106.2666667,-7.27531,15.55466
106.3,-7.28198,15.55713
106.3333333,-7.28865,15.5596
106.3666667,-7.29532,15.56207
106.4,-7.30199,15.56454
106.4333333,-7.30866,15.56701
106.4666667,-7.31533,15.56948
106.5,-7.322,15.57195
106.5333333,-7.32867,15.56865667
106.5666667,-7.33534,15.56536333
106.6,-7.34201,15.56207
106.6333333,-7.34868,15.55877667
106.6666667,-7.35535,15.55548333
106.7,-7.36202,15.55219
106.7333333,-7.36869,15.54889667
106.7666667,-7.37536,15.54889667
106.8,-7.38203,15.55219
106.8333333,-7.39917,15.55548333
106.8666667,-7.42311,15.55877667
106.9,-7.44705,15.56207
106.9333333,-7.47099,15.56536333
106.9666667,-7.49493,15.56865667
107,-7.54778,15.57195
107.0333333,-7.60063,15.56371667
107.0666667,-7.65348,15.55787333
107.1,-7.69394,15.55706
107.1333333,-7.7344,15.55624667
107.1666667,-7.77486,15.55543333
107.2,-7.81532,15.55462
107.2333333,-7.85578,15.55706
107.2666667,-7.89624,15.57614
107.3,-7.9367,15.60386333
107.3333333,-7.97716,15.63158667
107.3666667,-8.01762,15.65189
107.4,-8.05808,15.67219333
107.4333333,-8.09854,15.69249667
107.4666667,-8.139,15.7128
107.5,-8.17946,15.73310333
107.5333333,-8.21992,15.75340667
107.5666667,-8.26038,15.77371
107.6,-8.30084,15.74275
107.6333333,-8.3413,15.71179
107.6666667,-8.38176,15.68083
107.7,-8.42222,15.64987
107.7333333,-8.46268,15.61891
107.7666667,-8.50314,15.58795
107.8,-8.5436,15.55699
107.8333333,-8.58406,15.52603
107.8666667,-8.62452,15.49507
107.9,-8.66498,15.46692333
107.9333333,-8.70544,15.44895
107.9666667,-8.7459,15.43097667
108,-8.740536667,15.41963333
108.0333333,-8.739653333,15.40891
108.0666667,-8.73877,15.39818667
108.1,-8.737886667,15.38746333
108.1333333,-8.737003333,15.37674
108.1666667,-8.73612,15.36601667
108.2,-8.735236667,15.35529333
108.2333333,-8.734353333,15.34457
108.2666667,-8.73347,15.33384667
108.3,-8.732586667,15.32312333
108.3333333,-8.731703333,15.3124
108.3666667,-8.73082,15.33056333
108.4,-8.729936667,15.34872667
108.4333333,-8.729053333,15.36689
108.4666667,-8.72817,15.38505333
108.5,-8.727286667,15.40321667
108.5333333,-8.726403333,15.42138
108.5666667,-8.72552,15.43954333
108.6,-8.724636667,15.45770667
108.6333333,-8.723753333,15.47587
108.6666667,-8.72287,15.49403333
108.7,-8.721986667,15.51219667
108.7333333,-8.721103333,15.53036
108.7666667,-8.72022,15.54852333
108.8,-8.719336667,15.56668667
108.8333333,-8.718453333,15.58485
108.8666667,-8.72002,15.60301333
108.9,-8.721586667,15.62117667
108.9333333,-8.723153333,15.63934
108.9666667,-8.72472,15.65750333
109,-8.737813333,15.65919333
109.0333333,-8.750906667,15.64854
109.0666667,-8.764,15.63788667
